cost_scenario,split,decline_pct_target_from_validation,manual_review_pct_target_from_validation,total_intervention_pct_target,pd_manual_cutoff_from_validation,pd_decline_cutoff_from_validation,score_manual_cutoff_from_validation,score_decline_cutoff_from_validation,rows,bad_count,good_count,direct_decline_rows,manual_review_rows,auto_approve_rows,actual_direct_decline_pct,actual_manual_review_pct,bad_direct_decline,good_direct_decline,bad_manual_review,good_manual_review,bad_auto_approve,good_auto_approve,direct_decline_bad_rate,manual_review_bad_rate,auto_approve_bad_rate,expected_bad_saved,expected_good_lost,expected_bad_saved_capture,expected_good_lost_capture,expected_final_reject_pct,expected_final_approve_bad_rate,manual_review_cost_total,incremental_value_vs_approve_all_units,incremental_value_per_10000_applications,bad_loss_cost,false_decline_good_cost,manual_review_cost,manual_bad_catch_rate,manual_good_false_decline_rate,max_direct_decline_pct,max_manual_review_pct,max_total_intervention_pct
expensive_manual_conservative_reject,validation,0.0,0.0,0.0,inf,inf,,,61502,4965,56537,0,0,61502,0.0,0.0,0,0,0,0,4965,56537,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,61502,4965,56537,0,1846,59656,0.0,0.030015284055803063,0,0,816,1030,4149,55507,0.0,0.4420368364030336,0.06954874614456216,408.0,51.5,0.08217522658610273,0.0009109079010205706,0.0074713017462846735,0.07465290576237867,461.5,1501.25,244.09775291860427,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,61502,4965,56537,0,3076,58426,0.0,0.05001463367044974,0,0,1191,1885,3774,54652,0.0,0.38719115734720416,0.06459452983260877,595.5,94.25,0.11993957703927492,0.0016670498965279375,0.011215082436343534,0.0718522994955786,769.0,2067.125,336.10695587135376,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,61502,4965,56537,0,4306,57196,0.0,0.07001398328509642,0,0,1536,2770,3429,53767,0.0,0.35671156525777986,0.059951744877264145,768.0,138.5,0.15468277945619335,0.002449723190123282,0.014739358069656271,0.06926256900264871,1076.5,2555.75,415.55559168807514,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,61502,4965,56537,0,6151,55351,0.0,0.10001300770706643,0,0,1948,4203,3017,52334,0.0,0.3166964721183547,0.05450669364600459,974.0,210.15,0.19617321248741187,0.003717034862125688,0.019253845403401516,0.06616615147920557,1537.75,3017.0249999999996,490.5572176514585,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,61502,4965,56537,616,0,60886,0.010015934441156385,0.0,333,283,0,0,4632,56254,0.5405844155844156,0.0,0.07607660217455572,333.0,283.0,0.06706948640483383,0.005005571572598475,0.010015934441156385,0.07607660217455572,0.0,1240.5,201.70075769893663,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,61502,4965,56537,616,1845,59041,0.010015934441156385,0.029999024421970017,333,283,682,1163,3950,55091,0.5405844155844156,0.36964769647696477,0.06690266086279026,674.0,341.15,0.13575025176233635,0.00603410156180908,0.016505967285616728,0.07094103925068011,461.25,2397.025,389.7474878865728,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,61502,4965,56537,616,3075,57811,0.010015934441156385,0.049998374036616694,333,283,1028,2047,3604,54207,0.5405844155844156,0.3343089430894309,0.062341076957672416,847.0,385.35,0.17059415911379658,0.006815890478801493,0.020037559754154336,0.06832626371648085,768.75,2888.225,469.61480927449514,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,61502,4965,56537,616,4305,56581,0.010015934441156385,0.06999772365126337,333,283,1349,2956,3283,53298,0.5405844155844156,0.31335656213704993,0.058023011258196214,1007.5,430.8,0.20292044310171198,0.00761978881086722,0.023386231342070175,0.06588838183461891,1076.25,3315.05,539.0149913823941,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,61502,4965,56537,616,6150,54736,0.010015934441156385,0.09999674807323339,333,283,1727,4423,2905,51831,0.5405844155844156,0.2808130081300813,0.05307293189125987,1196.5,504.15,0.24098690835850956,0.008917169287369332,0.027651946278169817,0.06301697202487903,1537.5,3688.7749999999996,599.7813079249455,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,61502,4965,56537,1846,0,59656,0.030015284055803063,0.0,816,1030,0,0,4149,55507,0.4420368364030336,0.0,0.06954874614456216,816.0,1030.0,0.16435045317220545,0.01821815802041141,0.030015284055803063,0.06954874614456216,0.0,2535.0,412.1817176677181,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,61502,4965,56537,1846,1845,57811,0.030015284055803063,0.029999024421970017,816,1030,545,1300,3604,54207,0.4420368364030336,0.2953929539295393,0.062341076957672416,1088.5,1095.0,0.21923464249748237,0.019367847604223783,0.03550291047445611,0.06535060731475004,461.25,3338.75,542.868524600826,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.03,0.05,0.08,0.21782097369218856,0.3446418113652874,476.12139403555483,430.2628900269997,61502,4965,56537,1846,3075,56581,0.030015284055803063,0.049998374036616694,816,1030,866,2209,3283,53298,0.4420368364030336,0.2816260162601626,0.058023011258196214,1249.0,1140.45,0.2515609264853978,0.02017174593628951,0.03885158206237195,0.06286313143317282,768.75,3765.575,612.268706708725,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.03,0.07,0.1,0.19159978464952473,0.3446418113652874,487.75228358037833,430.2628900269997,61502,4965,56537,1846,4305,55351,0.030015284055803063,0.06999772365126337,816,1030,1132,3173,3017,52334,0.4420368364030336,0.2629500580720093,0.05450669364600459,1382.0,1188.65,0.2783484390735146,0.021024284981516532,0.041797827712919906,0.060799557451169876,1076.25,4050.7749999999996,658.6411824005722,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.03,0.1,0.13,0.16174800345772372,0.3446418113652874,502.5854007483094,430.2628900269997,61502,4965,56537,1846,6150,53506,0.030015284055803063,0.09999674807323339,816,1030,1442,4708,2707,50799,0.4420368364030336,0.23447154471544715,0.05059245692071917,1537.0,1265.4,0.3095669687814703,0.02238180306701806,0.045565997853728335,0.05839903508712155,1537.5,4249.4,690.9368801014601,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.05,0.0,0.05,0.2762157442718041,0.2762157442718041,453.39180376043964,453.39180376043964,61502,4965,56537,3076,0,58426,0.05001463367044974,0.0,1191,1885,0,0,3774,54652,0.38719115734720416,0.0,0.06459452983260877,1191.0,1885.0,0.23987915407854984,0.03334099793055875,0.05001463367044974,0.06459452983260877,0.0,3127.5,508.5200481285161,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.05,0.03,0.08,0.21782097369218856,0.2762157442718041,476.12139403555483,453.39180376043964,61502,4965,56537,3076,1845,56581,0.05001463367044974,0.029999024421970017,1191,1885,491,1354,3283,53298,0.38719115734720416,0.2661246612466125,0.058023011258196214,1436.5,1952.7,0.28932527693856996,0.03453844385092948,0.05510715098695977,0.060718120620586166,461.25,3792.2,616.5978342167734,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.05,0.05,0.1,0.19159978464952473,0.2762157442718041,487.75228358037833,453.39180376043964,61502,4965,56537,3076,3075,55351,0.05001463367044974,0.049998374036616694,1191,1885,757,2318,3017,52334,0.38719115734720416,0.2461788617886179,0.05450669364600459,1569.5,2000.9,0.3161127895266868,0.0353909828961565,0.05805339663750773,0.05861222545208487,768.75,4077.3999999999996,662.9703099086208,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.05,0.07,0.12000000000000001,0.1706412777881954,0.2762157442718041,497.95507381024896,453.39180376043964,61502,4965,56537,3076,4305,54121,0.05001463367044974,0.06999772365126337,1191,1885,973,3332,2801,51320,0.38719115734720416,0.22601626016260162,0.05175440217290885,1677.5,2051.6,0.337865055387714,0.036287740771530144,0.06063380052681214,0.0569038424590076,1076.25,4233.85,688.4085070404216,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.05,0.1,0.15000000000000002,0.14573348292807567,0.2762157442718041,511.4712880523599,453.39180376043964,61502,4965,56537,3076,6150,52276,0.05001463367044974,0.09999674807323339,1191,1885,1252,4898,2522,49754,0.38719115734720416,0.20357723577235773,0.04824393603183105,1817.0,2129.9,0.3659617321248741,0.03767267453172259,0.06417514877564957,0.05469541361234712,1537.5,4352.65,707.7249520340802,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,61502,4965,56537,4306,0,57196,0.07001398328509642,0.0,1536,2770,0,0,3429,53767,0.35671156525777986,0.0,0.059951744877264145,1536.0,2770.0,0.3093655589123867,0.048994463802465645,0.07001398328509642,0.059951744877264145,0.0,3525.0,573.1520926148743,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,61502,4965,56537,4306,1845,55351,0.07001398328509642,0.029999024421970017,1536,2770,412,1433,3017,52334,0.35671156525777986,0.22330623306233063,0.05450669364600459,1742.0,2841.65,0.3508559919436052,0.05026177547446805,0.07452847061884166,0.05662497243858967,461.25,3986.2749999999996,648.1537185782576,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,61502,4965,56537,4306,3075,54121,0.07001398328509642,0.049998374036616694,1536,2770,628,2447,2801,51320,0.35671156525777986,0.20422764227642276,0.05175440217290885,1850.0,2892.35,0.3726082578046324,0.051158533349841696,0.07710887450814609,0.05488053573269039,768.75,4142.725,673.5919157100583,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.07,0.07,0.14,0.15311868176477064,0.23432114709867607,507.2790697689951,469.3162078296537,61502,4965,56537,4306,4305,52891,0.07001398328509642,0.06999772365126337,1536,2770,807,3498,2622,50269,0.35671156525777986,0.18745644599303135,0.049573651471895026,1939.5,2944.9,0.3906344410876133,0.052088013159523855,0.07941855549413027,0.05343744701294297,1076.25,4203.9,683.5387467074241,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.07,0.1,0.17,0.13268463410307968,0.23432114709867607,519.3313634654797,469.3162078296537,61502,4965,56537,4306,6150,51046,0.07001398328509642,0.09999674807323339,1536,2770,1072,5078,2357,48689,0.35671156525777986,0.1743089430894309,0.04617403910198644,2072.0,3023.9,0.4173212487411883,0.05348532819215735,0.08285746804981951,0.05128877905049277,1537.5,4286.65,696.9935937042696,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,61502,4965,56537,6151,0,55351,0.10001300770706643,0.0,1948,4203,0,0,3017,52334,0.3166964721183547,0.0,0.05450669364600459,1948.0,4203.0,0.39234642497482375,0.07434069724251376,0.10001300770706643,0.05450669364600459,0.0,3435.5,558.5997203342981,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,61502,4965,56537,6151,1845,53506,0.10001300770706643,0.029999024421970017,1948,4203,310,1535,2707,50799,0.3166964721183547,0.16802168021680217,0.05059245692071917,2103.0,4279.75,0.42356495468277944,0.07569821532801528,0.10378117784787487,0.05192378343319258,461.25,3634.125,590.8954180351859,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,61502,4965,56537,6151,3075,52276,0.10001300770706643,0.049998374036616694,1948,4203,495,2580,2522,49754,0.3166964721183547,0.16097560975609757,0.04824393603183105,2195.5,4332.0,0.4421953675730111,0.07662238887807984,0.10613475984520829,0.050377902482059866,768.75,3710.75,603.3543624597573,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,61502,4965,56537,6151,4305,51046,0.10001300770706643,0.06999772365126337,1948,4203,660,3645,2357,48689,0.3166964721183547,0.15331010452961671,0.04617403910198644,2278.0,4385.25,0.45881168177240683,0.07756424996020306,0.10834200513804429,0.048998199266029954,1076.25,3735.875,607.4395954603102,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
expensive_manual_conservative_reject,validation,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,61502,4965,56537,6151,6150,49201,0.10001300770706643,0.09999674807323339,1948,4203,919,5231,2098,47103,0.3166964721183547,0.1494308943089431,0.04264140972744456,2407.5,4464.55,0.48489425981873113,0.07896687125245415,0.11173701668238431,0.046814979695203825,1537.5,3803.1749999999993,618.3823290299501,5.0,1.5,0.25,0.5,0.05,0.1,0.1,0.2
high_bad_loss_strong_manual,development,0.0,0.0,0.0,inf,inf,,,184507,14895,169612,0,0,184507,0.0,0.0,0,0,0,0,14895,169612,0.0,0.0,0.0807286444416743,0.0,0.0,0.0,0.0,0.0,0.0807286444416743,0.0,0.0,0.0,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,184507,14895,169612,0,6622,177885,0.0,0.035890237226771884,0,0,4994,1628,9901,167984,0.0,0.7541528239202658,0.055659555330691175,3495.7999999999997,130.24,0.23469620678079892,0.0007678701978633588,0.019652587706699476,0.06302045278839741,662.2,27173.959999999995,1472.787482317744,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,184507,14895,169612,0,10410,174097,0.0,0.0564206236077764,0,0,6782,3628,8113,165984,0.0,0.6514889529298751,0.04660045836516425,4747.4,290.24,0.3187244041624706,0.0017111996792679763,0.02730324594730823,0.05654224208522279,1041.0,36647.96,1986.263935785634,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,184507,14895,169612,0,13931,170576,0.0,0.07550391042074285,0,0,8035,5896,6860,163716,0.0,0.5767712296317565,0.0402166776099803,5624.5,471.68,0.3776099362202081,0.002780935311180813,0.03304037245199369,0.05196153461992944,1393.1000000000001,43131.22,2337.6468101481246,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,184507,14895,169612,0,19093,165414,0.0,0.10348116873614552,0,0,9341,9752,5554,159860,0.0,0.48923689310218405,0.033576359921167497,6538.7,780.16,0.4389862369922793,0.0045996745513289155,0.039667112900865546,0.04716060567033438,1909.3000000000002,49620.13999999999,2689.336447939644,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.0,0.15,0.15,0.14573348292807567,inf,511.4712880523599,,184507,14895,169612,0,27810,156697,0.0,0.15072598871587528,0,0,10912,16898,3983,152714,0.0,0.39237684286227975,0.025418482804393194,7638.4,1351.84,0.5128163813360188,0.007970190788387614,0.048725739402841084,0.04134419983595868,2781.0,56974.36,3087.9240354024505,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,184507,14895,169612,2854,0,181653,0.015468247817155988,0.0,2545,309,0,0,12350,169303,0.8917309039943938,0.0,0.06798676597689,2545.0,309.0,0.17086270560590802,0.0018218050609626678,0.015468247817155988,0.06798676597689,0.0,20051.0,1086.733836656604,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,184507,14895,169612,2854,5701,175952,0.015468247817155988,0.030898556694325962,2545,309,3435,2266,8915,167037,0.8917309039943938,0.6025258726539203,0.05066722742566154,4949.5,490.28,0.33229271567640145,0.0028905973633940995,0.0294827838510192,0.05554059531387152,570.1,38535.62,2088.572249291355,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,184507,14895,169612,2854,9256,172397,0.015468247817155988,0.05016611835865306,2545,309,4875,4381,7475,164922,0.8917309039943938,0.526685393258427,0.04335922318833854,5957.5,659.48,0.39996643168848606,0.0038881682899794827,0.03586302958695334,0.05024171676409953,925.6,46074.92,2497.190892486464,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,184507,14895,169612,2854,12777,168876,0.015468247817155988,0.06924940517161951,2545,309,5994,6783,6356,162520,0.8917309039943938,0.4691242075604602,0.03763708283000545,6740.8,851.64,0.45255454850621013,0.005021106997146428,0.041149875072490474,0.04609117531083932,1277.7,51797.060000000005,2807.322215417302,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,184507,14895,169612,2854,17948,163705,0.015468247817155988,0.09727544212414706,2545,309,7164,10784,5186,158519,0.8917309039943938,0.39915310898150214,0.03167893466906936,7559.799999999999,1171.72,0.5075394427660288,0.006908237624696366,0.0473235161809579,0.041730507577052274,1794.8000000000002,57511.87999999999,3117.0568054328555,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.01,0.15,0.16,0.139096651073553,0.47104785323454834,515.3917749557352,392.2667743276861,184507,14895,169612,2854,26679,154974,0.015468247817155988,0.14459613998384885,2545,309,8609,18070,3741,151233,0.8917309039943938,0.3226882566812849,0.024139533082968755,8571.3,1754.6000000000001,0.5754481369587109,0.01034478692545339,0.055964814343087255,0.036305316707725466,2667.9,64147.89999999999,3476.7190404700086,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,184507,14895,169612,6622,0,177885,0.035890237226771884,0.0,4994,1628,0,0,9901,167984,0.7541528239202658,0.0,0.055659555330691175,4994.0,1628.0,0.33528029540114135,0.009598377473291984,0.035890237226771884,0.055659555330691175,0.0,38324.0,2077.1027657487252,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,184507,14895,169612,6622,5488,172397,0.035890237226771884,0.029744128949037163,4994,1628,2426,3062,7475,164922,0.7541528239202658,0.4420553935860058,0.04335922318833854,6692.2,1872.96,0.44929170862705603,0.011042614909322453,0.04642187017294737,0.0466222247078921,548.8000000000001,51115.84,2770.4011229926236,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
